,OBJECTID,BYGNING_ID,FYLKES_NR,FYLKES_NAVN,KOMMUNE_NR,KOMMUNE_NAVN,BYGNINGS_NR,BYGNING_LNR,BYGNINGSTYPE_NR,BYGNINGSTYPE_NAVN,BYGNINGSSTATUS_NR,BYGNINGSSTATUS_NAVN,GODKJENT_DATO,IGANGSATT_DATO,TATT_I_BRUK_DATO,TATT_I_BRUK,NAERINGSGRUPPE_KODE,NAERINGSGRUPPE_NAVN,PAABYGG_TILBYGG_KODE,PAABYGG_TILBYGG_NAVN,REGISTRERT_IGANGSATT_DATO,REGISTRERT_GODKJENT_DATO,VANNFORSYNING_NR,VANNFORSYNING_NAVN,BRUKSAREAL_TOTALT,BRUKSAREAL_BOLIG,BRUKSAREAL_ANNET_BOLIG,ANTALL_ETASJER,ANTALL_BOLIGER,LKOORDINAT_TYPE,LKOORDINATSYSTEM_NR,LKOORDINATSYSTEM_NAVN,LKOORDINAT_KVALITET_KODE,LKOORDINAT_KVALITET_NAVN,LX_KOORDINAT,LY_KOORDINAT,LZ_KOORDINAT,UKOORDINAT_TYPE,UKOORDINATSYSTEM_NR,UKOORDINATSYSTEM_NAVN,UKOORDINAT_KVALITET_KODE,UKOORDINAT_KVALITET_NAVN,UX_KOORDINAT,UY_KOORDINAT,UZ_KOORDINAT,EIENDOM_ANTALL,HAR_HEIS,BEBYGD_AREAL,Byggtype_profet,Energistandard_profet,Energibronn,Energiomraadeid,HAR_Fjernvarme,IN_FID_1,NEAR_FID_1,NEAR_DIST_1,Tatt_i_bruk_sammenstilt,SHAPE,oppgraderes,erstatt_varmepumpe,grunnvarme,solceller,luft_luft_varmepumpe,fjernvarme,grunnvarme_meter,grunnvarme_kostnad,_nettutveksling_energi,_nettutveksling_vintereffekt,_nettutveksling_sommereffekt,_termisk_energibehov_sum,_levert_fra_kilde_sum,_fjernvarmeproduksjon_sum,_elspesifikt_energibehov_sum,_kompressor_sum,_spisslast_sum,_solcelleproduksjon_sum,_termisk_energibehov_vintereffekt,_levert_fra_kilde_vintereffekt,_fjernvarmeproduksjon_vintereffekt,_elspesifikt_energibehov_vintereffekt,_kompressor_vintereffekt,_spisslast_vintereffekt,_solcelleproduksjon_vintereffekt,_termisk_energibehov_sommereffekt,_levert_fra_kilde_sommereffekt,_fjernvarmeproduksjon_sommereffekt,_elspesifikt_energibehov_sommereffekt,_kompressor_sommereffekt,_spisslast_sommereffekt,_solcelleproduksjon_sommereffekt,scenario_navn,_utetemperatur,_termisk_energibehov,_elspesifikt_energibehov,_kompressor,_levert_fra_kilde,_spisslast,_fjernvarmeproduksjon,_solcelleproduksjon,_nettutveksling_energi_liste
444,445,31428,30,VIKEN,3003,SARPSBORG,345911,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19050615,19050615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,177.0,177.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573019.0,620758.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577538.6,278929.05,0.0,1,N,1.0,A,X,,A,0,,,,19050615,"{'x': 620758, 'y': 6573019, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,243.0,145800.0,0.0148,0.003,0.001,0.0272070771,0.0194336265,0.0,0.0070936691,0.0077734506,0.0,0.000106987,0.0094944906,0.006781779,0.0,0.0007228238,0.0027127116,0.0,3.484e-07,0.001107193,0.0007908521,0.0,0.0008263392,0.0003163409,0.0,3.95682e-05,Referansesituasjon,[0],[4.0640602  3.81619153 3.66380971 ... 4.91096623 4.51307398 4.38412017],[0.73710176 0.57379713 0.51579274 ... 1.26628012 1.12885437 0.89594449],[1.16116006 1.09034044 1.04680277 ... 1.40313321 1.28944971 1.25260576],"[-2.90290014 -2.72585109 -2.61700694 ... -3.50783302 -3.22362427
 -3.13151441]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.89826181 1.66413757 1.56259552 ... 2.66941333 2.41830408 2.14855026]
445,446,31429,30,VIKEN,3003,SARPSBORG,345938,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19090614,19090615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,130.0,130.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6572905.0,620897.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577412.51,279057.29,0.0,1,N,1.0,A,X,,A,0,,,,19090614,"{'x': 620897, 'y': 6572905, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,178.0,106800.0,0.0108,0.003,0.001,0.019982599,0.014273285,0.0,0.0052100395,0.005709314,0.0,0.000106987,0.0069733547,0.0049809676,0.0,0.0005308875,0.0019923871,0.0,3.484e-07,0.0008131926,0.0005808519,0.0,0.0006069158,0.0002323407,0.0,3.95682e-05,Referansesituasjon,[0],[2.98490297 2.80285253 2.69093369 ... 3.60692435 3.3146871  3.21997526],[0.54137417 0.42143292 0.37883083 ... 0.93003625 0.82910208 0.65803833],[0.85282942 0.80081501 0.7688382  ... 1.03054981 0.94705346 0.91999293],"[-2.13207355 -2.00203752 -1.92209549 ... -2.57637453 -2.36763365
 -2.29998233]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.39420359 1.22224793 1.14766903 ... 1.96058606 1.77615554 1.57803126]
446,447,31430,30,VIKEN,3003,SARPSBORG,345946,0,122,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,10101,10101,19110615,19110615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,188.0,188.0,0.0,3,2,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573000.0,620749.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577520.48,278918.37,0.0,1,N,0.0,A,X,,A,0,,,,19110615,"{'x': 620749, 'y': 6573000, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,258.0,154800.0,0.0091,0.004,-0.001,0.0288979123,0.020641366,0.0,0.0075345186,0.0082565464,0.0,0.0067045175,0.0100845437,0.0072032455,0.0,0.000767745,0.0028812982,0.0,2.18306e-05,0.0011760016,0.0008400011,0.0,0.0008776937,0.0003360005,0.0,0.0024796098,Referansesituasjon,[0],[4.31662891 4.05335597 3.8915041  ... 5.21616752 4.7935475  4.65657961],[0.78291034 0.60945684 0.54784766 ... 1.3449755  1.19900916 0.95162466],[1.23332255 1.15810171 1.11185831 ... 1.49033358 1.369585   1.33045132],"[-3.08330637 -2.89525426 -2.77964579 ... -3.72583394 -3.4239625
 -3.3261283 ]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.01623289 1.76755855 1.65970598 ... 2.83530908 2.56859416 2.28207598]
447,448,31431,30,VIKEN,3003,SARPSBORG,345954,0,672,Bedehus menighetshus,TB,Tatt i bruk,10101,10101,19170615,19170615,Q,Helse- og sosialtjenester,,,10101,10101,1,Tilkn. off. vannverk,656.0,106.0,550.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573033.0,620751.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577553.18,278923.33,0.0,1,N,0.0,I,X,,A,0,,,,19170615,"{'x': 620751, 'y': 6573033, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,920.0,552000.0,0.1444,0.054,0.011,0.1608677213,0.073604001,0.0,0.0912168834,0.0294416004,0.0578221199,0.0341186321,0.0530476195,0.0111072227,0.0,0.0118685475,0.0044428891,0.0374975077,0.0001297282,0.0076985539,0.0054989671,0.0,0.0221113421,0.0021995868,0.0,0.0133174051,Referansesituasjon,[0],"[22.49644567 16.67927717 17.25590229 ... 28.43050254 27.35961573
 26.55868204]",[6.56713859 6.37234333 6.27692026 ... 6.96956245 6.65936366 6.44924358],[4.44288908 4.44288908 4.44288908 ... 4.44288908 4.44288908 4.44288908],"[-11.10722271 -11.10722271 -11.10722271 ... -11.10722271 -11.10722271
 -11.10722271]","[ 6.94633388  1.12916539  1.7057905  ... 12.88039075 11.80950395
 11.00857026]",0,[-0. -0. -0. ... -0. -0. -0.],"[17.95636156 11.9443978  12.42559984 ... 24.29284228 22.91175669
 21.90070292]"
448,449,31432,30,VIKEN,3003,SARPSBORG,345962,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19120615,19120615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,195.0,195.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573006.0,620736.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577527.62,278905.96,0.0,1,N,0.0,A,X,,A,0,,,,19120615,"{'x': 620736, 'y': 6573006, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,268.0,160800.0,0.0094,0.004,-0.001,0.0299738984,0.0214099275,0.0,0.0078150592,0.008563971,0.0,0.0069541538,0.010460032,0.0074714515,0.0,0.0007963312,0.0029885806,0.0,2.26434e-05,0.0012197889,0.0008712778,0.0,0.0009103737,0.0003485111,0.0,0.0025719357,Referansesituasjon,[0],[4.47735446 4.2042788  4.03640053 ... 5.41038652 4.97203065 4.8299629 ],[0.81206126 0.63214938 0.56824624 ... 1.39505437 1.24365312 0.98705749],[1.27924413 1.20122251 1.15325729 ... 1.54582472 1.42058019 1.3799894 ],"[-3.19811033 -3.00305629 -2.88314324 ... -3.8645618  -3.55145047
 -3.4499735 ]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.09130539 1.8333719  1.72150354 ... 2.9408791  2.66423331 2.36704689]
449,450,31433,30,VIKEN,3003,SARPSBORG,345970,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19030615,19030615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,190.0,190.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573049.0,620730.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577571.01,278903.85,0.0,1,N,0.0,A,X,,A,0,,,,19030615,"{'x': 620730, 'y': 6573049, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,261.0,156600.0,0.0092,0.004,-0.001,0.0292053369,0.020860955,0.0,0.0076146731,0.008344382,0.0,0.0067758421,0.0101918261,0.0072798758,0.0,0.0007759125,0.0029119503,0.0,2.20628e-05,0.0011885123,0.0008489373,0.0,0.0008870308,0.0003395749,0.0,0.0025059886,Referansesituasjon,[0],[4.3625505  4.09647678 3.93290308 ... 5.27165866 4.84454269 4.70611769],[0.79123917 0.61594042 0.55367583 ... 1.35928375 1.21176458 0.96174833],[1.246443   1.17042194 1.12368659 ... 1.50618819 1.38415505 1.34460506],"[-3.1161075  -2.92605484 -2.80921649 ... -3.76547047 -3.46038764
 -3.36151264]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.03768217 1.78636236 1.67736242 ... 2.86547194 2.59591963 2.30635338]
450,451,31434,30,VIKEN,3003,SARPSBORG,345989,0,122,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,10101,10101,19110615,19110615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,222.0,222.0,0.0,3,2,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573019.0,620717.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577542.29,278888.2,0.0,1,N,0.0,A,X,,A,0,,,,19110615,"{'x': 620717, 'y': 6573019, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,305.0,183000.0,0.0107,0.004,-0.001,0.0341241305,0.024374379,0.0,0.0088971443,0.0097497516,0.0,0.0079170366,0.0119083442,0.0085059601,0.0,0.0009065925,0.003402384,0.0,2.57786e-05,0.0013886827,0.0009919162,0.0,0.0010364255,0.0003967665,0.0,0.0029280498,Referansesituasjon,[0],[5.09729585 4.78640971 4.59528676 ... 6.15951696 5.66046567 5.49872699],[0.92450051 0.71967776 0.64692649 ... 1.58821575 1.41585124 1.12372699],[1.45637024 1.36754563 1.31293907 ... 1.75986199 1.61727591 1.57106485],"[-3.6409256  -3.41886408 -3.28234768 ... -4.39965497 -4.04318976
 -3.92766214]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.38087075 2.08722339 1.95986557 ... 3.34807774 3.03312715 2.69479185]
451,452,31435,30,VIKEN,3003,SARPSBORG,345997,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19080615,19080615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,130.0,130.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573055.0,620698.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577579.86,278872.51,0.0,1,N,0.0,A,X,,A,0,,,,19080615,"{'x': 620698, 'y': 6573055, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,178.0,106800.0,0.0063,0.003,-0.001,0.019982599,0.014273285,0.0,0.0052100395,0.005709314,0.0,0.0046361025,0.0069733547,0.0049809676,0.0,0.0005308875,0.0019923871,0.0,1.50956e-05,0.0008131926,0.0005808519,0.0,0.0006069158,0.0002323407,0.0,0.0017146238,Referansesituasjon,[0],[2.98490297 2.80285253 2.69093369 ... 3.60692435 3.3146871  3.21997526],[0.54137417 0.42143292 0.37883083 ... 0.93003625 0.82910208 0.65803833],[0.85282942 0.80081501 0.7688382  ... 1.03054981 0.94705346 0.91999293],"[-2.13207355 -2.00203752 -1.92209549 ... -2.57637453 -2.36763365
 -2.29998233]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.39420359 1.22224793 1.14766903 ... 1.96058606 1.77615554 1.57803126]
452,453,31437,30,VIKEN,3003,SARPSBORG,346012,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19090615,19090615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,116.0,116.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573033.0,620695.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577558.21,278867.54,0.0,1,N,0.0,A,X,,A,0,,,,19090615,"{'x': 620695, 'y': 6573033, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,159.0,95400.0,0.0035,0.002,-0.002,0.0178306268,0.012736162,0.0,0.0046489583,0.0050944648,0.0,0.0062052449,0.006222378,0.0044445557,0.0,0.000473715,0.0017778223,0.0,2.02049e-05,0.000725618,0.0005182986,0.0,0.0005415557,0.0002073194,0.0,0.002294958,Referansesituasjon,[0],[2.66345188 2.50100688 2.40114083 ... 3.21848634 2.9577208  2.8732087 ],[0.48307234 0.37604784 0.33803366 ... 0.8298785  0.73981416 0.58717266],[0.76098625 0.71457339 0.68604024 ... 0.91956753 0.84506309 0.82091677],"[-1.90246563 -1.78643348 -1.71510059 ... -2.29891881 -2.11265771
 -2.05229193]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.24405859 1.09062123 1.0240739  ... 1.74944603 1.58487725 1.40808943]
453,454,31438,30,VIKEN,3003,SARPSBORG,346020,0,122,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,10101,10101,19080615,19080615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,203.0,203.0,0.0,3,2,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573078.0,620689.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577603.59,278865.61,0.0,1,N,0.0,A,X,,A,0,,,,19080615,"{'x': 620689, 'y': 6573078, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,279.0,167400.0,0.0098,0.004,-0.001,0.0312035968,0.0222882835,0.0,0.008135677,0.0089153134,0.0,0.0072394524,0.0108891615,0.0077779725,0.0,0.0008290012,0.003111189,0.0,2.35724e-05,0.0012698315,0.0009070225,0.0,0.0009477224,0.000362809,0.0,0.002677451,Referansesituasjon,[0],[4.6610408  4.37676203 4.20199645 ... 5.6323511  5.1760114  5.02811522],[0.84537659 0.65808372 0.59155891 ... 1.45228738 1.29467478 1.02755216],[1.33172594 1.25050344 1.20057041 ... 1.60924317 1.4788604  1.43660435],"[-3.32931485 -3.12625859 -3.00142604 ... -4.02310793 -3.697151
 -3.59151087]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[2.17710253 1.90858715 1.79212932 ... 3.06153055 2.77353518 2.46415651]
454,455,31439,30,VIKEN,3003,SARPSBORG,346039,0,122,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,10101,10101,19060615,19060615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,156.0,156.0,0.0,2,2,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6572935.0,620894.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577442.67,279057.0,0.0,1,N,0.0,A,X,,A,0,,,,19060615,"{'x': 620894, 'y': 6572935, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,214.0,128400.0,0.0048,0.003,-0.002,0.0239791188,0.017127942,0.0,0.0062520474,0.0068511768,0.0,0.0083449845,0.0083680256,0.0059771612,0.0,0.000637065,0.0023908645,0.0,2.71721e-05,0.0009758311,0.0006970222,0.0,0.000728299,0.0002788089,0.0,0.0030863228,Referansesituasjon,[0],[3.58188357 3.36342304 3.22912042 ... 4.32830922 3.97762452 3.86397032],[0.64964901 0.50571951 0.45459699 ... 1.1160435  0.99492249 0.78964599],[1.02339531 0.96097801 0.92260584 ... 1.23665978 1.13646415 1.10399152],"[-2.55848826 -2.40244503 -2.30651459 ... -3.09164944 -2.84116037
 -2.7599788 ]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.67304431 1.46669752 1.37720283 ... 2.35270328 2.13138664 1.89363751]
455,456,31440,30,VIKEN,3003,SARPSBORG,346047,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19080615,19080615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,180.0,180.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573047.0,620670.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577574.41,278843.89,0.0,1,N,0.0,A,X,,A,0,,,,19080615,"{'x': 620670, 'y': 6573047, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,247.0,148200.0,0.0087,0.003,-0.001,0.027668214,0.01976301,0.0,0.0072139008,0.007905204,0.0,0.0064192189,0.0096554142,0.0068967244,0.0,0.000735075,0.0027586898,0.0,2.09016e-05,0.001125959,0.0008042564,0.0,0.000840345,0.0003217026,0.0,0.0023740945,Referansesituasjon,[0],[4.13294258 3.88087274 3.72590818 ... 4.99420294 4.58956676 4.45842729],[0.74959501 0.58352251 0.52453499 ... 1.2877425  1.14798749 0.91112999],[1.18084074 1.10882078 1.06454519 ... 1.42691513 1.31130479 1.27383637],"[-2.95210184 -2.77205196 -2.66136299 ... -3.56728782 -3.27826197
 -3.18459092]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.93043574 1.69234329 1.58908019 ... 2.71465763 2.45929228 2.18496636]
456,457,31441,30,VIKEN,3003,SARPSBORG,346055,0,111,Enebolig,TB,Tatt i bruk,10101,10101,18990615,18990615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,168.0,168.0,0.0,2,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573117.0,620601.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577650.37,278781.44,0.0,1,N,0.0,A,X,,A,0,,,,18990615,"{'x': 620601, 'y': 6573117, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,231.0,138600.0,0.0051,0.003,-0.002,0.0258236664,0.018445476,0.0,0.0067329741,0.0073781904,0.0,0.0089869064,0.0090117199,0.0064369428,0.0,0.00068607,0.0025747771,0.0,2.92622e-05,0.0010508951,0.0007506393,0.0,0.000784322,0.0003002557,0.0,0.0033237322,Referansesituasjon,[0],[3.85741307 3.62214789 3.4775143  ... 4.66125608 4.28359564 4.1611988 ],[0.69962201 0.54462101 0.48956599 ... 1.201893   1.07145499 0.85038799],[1.10211802 1.0348994  0.99357552 ... 1.33178745 1.22388447 1.18891394],"[-2.75529505 -2.58724849 -2.48393879 ... -3.32946863 -3.05971117
 -2.97228486]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.80174003 1.5795204  1.48314151 ... 2.53368045 2.29533946 2.03930194]
457,458,31442,30,VIKEN,3003,SARPSBORG,346063,0,122,"Tomannsbolig, horisontaldelt",TB,Tatt i bruk,10101,10101,19060615,19060615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,137.0,137.0,0.0,3,2,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573094.0,620590.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577628.44,278768.41,0.0,1,N,0.0,A,X,,A,0,,,,19060615,"{'x': 620590, 'y': 6573094, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,188.0,112800.0,0.0066,0.003,-0.001,0.0210585851,0.0150418465,0.0,0.0054905801,0.0060167386,0.0,0.0048857388,0.007348843,0.0052491736,0.0,0.0005594738,0.0020996694,0.0,1.59084e-05,0.0008569799,0.0006121285,0.0,0.0006395959,0.0002448514,0.0,0.0018069497,Referansesituasjon,[0],[3.14562852 2.95377536 2.83583012 ... 3.80114335 3.49317025 3.39335855],[0.57052509 0.44412546 0.39922941 ... 0.98011512 0.87374604 0.69347116],[0.89875101 0.84393582 0.81023718 ... 1.08604096 0.99804864 0.96953101],"[-2.24687751 -2.10983954 -2.02559294 ... -2.71510239 -2.49512161
 -2.42382753]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.46927609 1.28806128 1.20946659 ... 2.06615608 1.87179468 1.66300218]
458,459,31443,30,VIKEN,3003,SARPSBORG,346071,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19080615,19080615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,143.0,143.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573127.0,620583.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577661.95,278764.4,0.0,1,N,0.0,A,X,,A,0,,,,19080615,"{'x': 620583, 'y': 6573127, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,196.0,117600.0,0.0069,0.003,-0.001,0.0219808589,0.0157006135,0.0,0.0057310434,0.0062802454,0.0,0.0050997128,0.0076706902,0.0054790644,0.0,0.0005839762,0.0021916258,0.0,1.66052e-05,0.0008945119,0.000638937,0.0,0.0006676074,0.0002555748,0.0,0.0018860862,Referansesituasjon,[0],[3.28339327 3.08313779 2.96002706 ... 3.96761678 3.64615581 3.54197279],[0.59551159 0.46357621 0.41671391 ... 1.02303988 0.91201229 0.72384216],[0.93811236 0.88089651 0.84572202 ... 1.13360479 1.0417588  1.01199223],"[-2.34528091 -2.20224128 -2.11430504 ... -2.83401199 -2.60439701
 -2.52998057]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.53362395 1.34447272 1.26243593 ... 2.15664467 1.95377109 1.73583439]
459,460,31444,30,VIKEN,3003,SARPSBORG,346098,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19010615,19010615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,179.0,179.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573136.0,620572.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577671.91,278754.25,0.0,1,N,28.0,A,X,,A,0,,,,19010615,"{'x': 620572, 'y': 6573136, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,246.0,147600.0,0.012,0.003,0.0,0.0275145017,0.0196532155,0.0,0.0071738236,0.0078612862,0.0,0.0029956355,0.009601773,0.0068584093,0.0,0.0007309912,0.0027433637,0.0,9.7541e-06,0.0011197037,0.0007997883,0.0,0.0008356764,0.0003199153,0.0,0.0011079107,Referansesituasjon,[0],[4.10998179 3.85931233 3.70520869 ... 4.96645737 4.56406916 4.43365825],[0.74543059 0.58028071 0.52162091 ... 1.28058838 1.14160979 0.90606816],[1.17428051 1.10266067 1.05863105 ... 1.41898782 1.30401976 1.2667595 ],"[-2.93570128 -2.75665167 -2.64657764 ... -3.54746955 -3.2600494
 -3.16689875]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.9197111  1.68294138 1.58025197 ... 2.6995762  2.44562955 2.17282766]
460,461,31445,30,VIKEN,3003,SARPSBORG,346101,0,111,Enebolig,TB,Tatt i bruk,10101,10101,19080615,19080615,X,Bolig,,,10101,10101,1,Tilkn. off. vannverk,139.0,139.0,0.0,3,1,L,22,EUREF89 UTM Sone 32,--,UOppgitt,6573111.0,620569.0,0.0,U,23,EUREF89 UTM Sone 33,--,UOppgitt,6577647.27,278749.01,0.0,1,N,0.0,A,X,,A,0,,,,19080615,"{'x': 620569, 'y': 6573111, 'spatialReference': {'wkid': 25832, 'latestWkid': 25832}}",False,False,True,True,False,False,191.0,114600.0,0.0067,0.003,-0.001,0.0213660097,0.0152614355,0.0,0.0055707345,0.0061045742,0.0,0.0049570635,0.0074561254,0.0053258039,0.0,0.0005676412,0.0021303215,0.0,1.61407e-05,0.0008694906,0.0006210647,0.0,0.0006489331,0.0002484259,0.0,0.0018333285,Referansesituasjon,[0],[3.1915501  2.99689617 2.8772291  ... 3.85663449 3.54416544 3.44289663],[0.57885392 0.45060905 0.40505758 ... 0.99442337 0.88650145 0.70359483],[0.91187146 0.85625605 0.82206546 ... 1.10189557 1.0126187  0.98368475],"[-2.27967864 -2.14064012 -2.05516364 ... -2.75473892 -2.53154674
 -2.45921188]",[0. 0. 0. ... 0. 0. 0.],0,[-0. -0. -0. ... -0. -0. -0.],[1.49072538 1.30686509 1.22712303 ... 2.09631894 1.89912015 1.68727958]
